Timestamp,Temperatura_Hotend,RPM_Motor_DC,Grosor_Filamento,Estado_Motor_DC,Estado_Fan,Estado_Extrusor,Estado_Heater
204,-999.0,0.0,,0,0,0,0
205,-999.0,0.0,,0,0,0,0
206,-999.0,0.0,,0,0,0,0
207,-999.0,0.0,,0,0,0,0
208,-999.0,0.0,,0,0,0,0
209,-999.0,0.0,,0,0,0,0
210,-999.0,0.0,,0,0,0,0
211,-999.0,0.0,,0,0,0,0
212,-999.0,0.0,,0,0,0,0
213,-999.0,0.0,,0,0,0,0
214,-999.0,0.0,,0,0,0,0
215,-999.0,0.0,,0,0,0,0
216,-999.0,0.0,,0,0,0,0
217,-999.0,0.0,,0,0,0,0
218,-999.0,0.0,,0,0,0,0
219,-999.0,0.0,,0,0,0,0
220,-999.0,0.0,,0,0,0,0
221,-999.0,0.0,,0,0,0,0
222,-999.0,0.0,,0,0,0,0
223,-999.0,0.0,,0,0,0,0
224,-999.0,0.0,,0,0,0,0
225,-999.0,0.0,,0,0,0,0
226,-999.0,0.0,,0,0,0,0
227,-999.0,0.0,,0,0,0,0
228,-999.0,0.0,,0,0,0,0
229,-999.0,0.0,,0,0,0,0
230,-999.0,0.0,,0,0,0,0
231,-999.0,0.0,,0,0,0,0
232,-999.0,0.0,,0,0,0,0
